n_trig,n_trig_UD,n_trig_LD,trig_E_tot,trig_E_max,trig_E_mean,trig_t_span,E_UD,E_LD,frac_E_UD,E_UD_max,E_LD_max,det_first,det_last,det_mismatch,both_dets,dt_firstUD_firstLD,n_unique_pix,pix_spread_max,pix_spread_rms,Ew_mean_t,earliest_E,event_class,event_id
2,1,1,178.79787063598633,156.41683959960938,89.39893531799316,27632.684836434655,22.381031036376953,156.41683959960938,0.12517504239154156,22.381031036376953,156.41683959960938,0,1,1,1,-27632.684836434655,2,4.50334907485529,4.50334907485529,3458.9224957928154,156.41683959960938,CLEAN,1482
3,2,1,151.97002983093262,85.85928344726562,50.656676610310875,39075.752605675785,104.86923789978027,47.100791931152344,0.6900652583700075,85.85928344726562,47.100791931152344,0,1,1,1,-35.750386886338134,3,6.004465433140386,4.245798225173788,4908.189994188102,47.100791931152344,BS_LOST,14278
3,2,1,1384.3616943359375,723.7008056640625,461.4538981119792,18934.410231816582,660.660888671875,723.7008056640625,0.47723141385300066,469.59002685546875,723.7008056640625,1,0,1,1,18934.410231816582,3,28.952379483865876,21.440152880881133,10570.636798744845,191.07086181640625,MISSED_PROTON,17558
3,1,2,263.46790981292725,152.42922973632812,87.82263660430908,15394.29783896254,14.86838436126709,248.59952545166016,0.05643337881954671,14.86838436126709,152.42922973632812,0,1,1,1,-15394.29783896254,3,31.772511591625868,22.466558401766836,6047.619426556074,96.17029571533203,CLEAN,4315
3,1,2,286.3851089477539,136.5575714111328,95.46170298258464,17064.562602105085,136.5575714111328,149.8275375366211,0.47683195510017046,136.5575714111328,107.20866394042969,0,0,0,1,-32.222063283770346,3,6.004432099707681,4.245774654877482,6403.507258968392,42.618873596191406,MISSED_PROTON,18802
2,1,1,487.2029266357422,277.9970703125,243.6014633178711,8006.3723075159,209.2058563232422,277.9970703125,0.4294018875622543,209.2058563232422,277.9970703125,0,1,1,1,-8006.3723075159,2,11.914668224084126,11.914668224084124,-4568.420926142411,277.9970703125,MISSED_PROTON,6955
2,1,1,239.22305297851562,142.6851348876953,119.61152648925781,35092.9870565697,142.6851348876953,96.53791809082031,0.5964522779521158,142.6851348876953,96.53791809082031,0,1,1,1,-35092.9870565697,2,22.51665,22.51665,20931.29207003511,96.53791809082031,MISSED_PROTON,1794
2,1,1,438.428524017334,402.8583068847656,219.214262008667,78.81364174877369,35.57021713256836,402.8583068847656,0.08113116547855366,35.57021713256836,402.8583068847656,0,1,1,1,-78.81364174877369,2,0.0,0.0,6.394242610687203,402.8583068847656,MISSED_PROTON,1308
3,2,1,625.4824886322021,570.43408203125,208.49416287740073,28373.207514082573,55.04840660095215,570.43408203125,0.08800950882147215,29.130136489868164,570.43408203125,0,1,1,1,-27496.60060103846,3,33.43128767128182,23.6394902161616,2460.7878830001264,570.43408203125,CLEAN,15074
2,1,1,761.9309997558594,587.444580078125,380.9654998779297,35917.71668385257,174.48641967773438,587.444580078125,0.22900553952214037,174.48641967773438,587.444580078125,0,1,1,1,-35917.71668385257,2,25.07348687802516,25.07348687802516,8225.356087589042,587.444580078125,MISSED_PROTON,19268
2,1,1,324.33967304229736,310.7270812988281,162.16983652114868,35965.89754230897,13.612591743469238,310.7270812988281,0.04197017162835338,13.612591743469238,310.7270812988281,0,1,1,1,-35965.89754230897,2,4.503324074780762,4.503324074780761,1509.4948926184804,310.7270812988281,CLEAN,11425
2,1,1,522.4711570739746,504.3309631347656,261.2355785369873,39766.08244187098,18.140193939208984,504.3309631347656,0.0347199911298464,18.140193939208984,504.3309631347656,0,1,1,1,-39766.08244187098,2,4.50334907485529,4.50334907485529,1380.6780296505012,504.3309631347656,CLEAN,10873
2,1,1,117.27982330322266,68.87678527832031,58.63991165161133,10283.340960184212,68.87678527832031,48.403038024902344,0.5872858888970349,68.87678527832031,48.403038024902344,1,0,1,1,10283.340960184212,2,29.530330928089853,29.53033092808985,4244.079923551139,68.87678527832031,MISSED_PROTON,11986
5,1,4,1323.991554260254,553.5513305664062,264.7983108520508,36214.13763549053,553.5513305664062,770.4402236938477,0.41809279582277153,553.5513305664062,428.4842834472656,0,0,0,1,-28171.650972883162,5,37.61296791387247,26.959892676195874,16230.552490658674,428.4842834472656,MISSED_PROTON,12048
3,2,1,1583.9635667800903,1389.1865234375,527.9878555933634,67923.35564473347,1403.1997270584106,180.7638397216797,0.8858787894413886,1389.1865234375,180.7638397216797,1,1,0,1,7311.8780399029,3,26.68432535505525,19.22359792829867,-5876.524973066669,1389.1865234375,CLEAN,459
2,1,1,1597.51784324646,1578.2823486328125,798.75892162323,10891.496226544035,19.23549461364746,1578.2823486328125,0.012040863703003954,19.23549461364746,1578.2823486328125,1,0,1,1,10891.496226544035,2,27.392691127789906,27.392691127789906,10760.353204958437,19.23549461364746,MISSED_ELECTRON,8566
4,1,3,710.6803359985352,249.9427490234375,177.6700839996338,12094.338270682958,249.9427490234375,460.73758697509766,0.35169503975687977,249.9427490234375,185.1117401123047,0,0,0,1,-4161.858099254776,4,45.70382490254508,28.481568938920834,-4315.631886483955,92.43248748779297,MISSED_PROTON,15087
4,1,3,793.0879402160645,444.11138916015625,198.2719850540161,45542.286945985514,11.587268829345703,781.5006713867188,0.014610320295866473,11.587268829345703,444.11138916015625,0,0,0,1,-44391.09473610378,4,32.473999646726995,19.10602850324669,4895.2080895097515,161.55003356933594,CLEAN,14961
2,1,1,517.7656011581421,508.2991638183594,258.88280057907104,40152.472675109035,9.466437339782715,508.2991638183594,0.018283248865139195,9.466437339782715,508.2991638183594,0,1,1,1,-40152.472675109035,2,0.0,0.0,734.1176504697198,508.2991638183594,CLEAN,8107
2,1,1,680.4257965087891,462.1994323730469,340.21289825439453,8222.827753550462,462.1994323730469,218.2263641357422,0.6792797021285136,462.1994323730469,218.2263641357422,1,0,1,1,8222.827753550462,2,23.40000480769181,23.40000480769181,2637.227766464629,462.1994323730469,MISSED_PROTON,19206
2,1,1,423.8373565673828,287.1080017089844,211.9186782836914,35654.08803694874,287.1080017089844,136.72935485839844,0.6774013598854144,287.1080017089844,136.72935485839844,1,0,1,1,35654.08803694874,2,31.523343124143732,31.523343124143732,11501.96031524538,287.1080017089844,MISSED_PROTON,11109
2,1,1,403.3633041381836,292.65081787109375,201.6816520690918,27.834567110206635,292.65081787109375,110.71248626708984,0.725526627902765,292.65081787109375,110.71248626708984,0,1,1,1,-27.834567110206635,2,0.0,0.0,20.19471961460143,110.71248626708984,MISSED_PROTON,19828
3,1,2,921.9440689086914,716.375244140625,307.31468963623047,19496.834137885136,105.94281768798828,816.0012512207031,0.11491241308531133,105.94281768798828,716.375244140625,1,0,1,1,6831.137243585608,3,22.66628063396767,19.456622408721294,15887.74063076257,105.94281768798828,MISSED_PROTON,638
2,1,1,393.02789306640625,264.37493896484375,196.51394653320312,35664.18575878739,128.6529541015625,264.37493896484375,0.3273379736430697,128.6529541015625,264.37493896484375,0,1,1,1,-35664.18575878739,2,31.523327254947247,31.523327254947247,11674.242297911489,264.37493896484375,MISSED_PROTON,10721
2,1,1,356.72918701171875,237.5594024658203,178.36459350585938,7932.103022783168,237.5594024658203,119.16978454589844,0.6659376667657316,237.5594024658203,119.16978454589844,0,1,1,1,-7932.103022783168,2,27.392691127789906,27.392691127789906,5282.286179537629,119.16978454589844,MISSED_PROTON,12211
2,1,1,514.1388397216797,447.1088562011719,257.06941986083984,4427.293376611167,67.02998352050781,447.1088562011719,0.13037331230761198,67.02998352050781,447.1088562011719,0,1,1,1,-4427.293376611167,2,20.636865677713754,20.636865677713754,577.2009020663497,447.1088562011719,MISSED_PROTON,11721
6,2,4,2009.1890869140625,1471.1124267578125,334.86484781901044,41753.700040930125,220.45794677734375,1788.7311401367188,0.10972483785284129,169.64666748046875,1471.1124267578125,1,0,1,1,11.062634935809044,6,48.316188756084756,28.0832112515299,34519.67836084849,50.811279296875,MISSED_PROTON,13896
2,1,1,184.8422508239746,127.80886840820312,92.4211254119873,26216.655517764466,57.033382415771484,127.80886840820312,0.3085516550546899,57.033382415771484,127.80886840820312,0,1,1,1,-26216.655517764466,2,25.073465753461367,25.073465753461367,8089.1924500048935,127.80886840820312,MISSED_PROTON,1982
4,2,2,344.23044204711914,178.14590454101562,86.05761051177979,37594.54762558447,113.37041854858398,230.86002349853516,0.32934454568973176,100.3036117553711,178.14590454101562,0,1,1,1,-11333.592537543982,3,20.8,14.70782104868019,-720.927941703722,52.71411895751953,BS_CROSS_DET,2818
2,1,1,610.6472673416138,595.2626342773438,305.3236336708069,35401.66763064508,15.38463306427002,595.2626342773438,0.025193976763779425,15.38463306427002,595.2626342773438,0,1,1,1,-35401.66763064508,2,0.0,0.0,891.9087916855145,595.2626342773438,CLEAN,13150
3,1,2,1659.536376953125,708.5399780273438,553.1787923177084,41186.1975688029,593.2899780273438,1066.2463989257812,0.3575034487141596,593.2899780273438,708.5399780273438,0,1,1,1,-41186.1975688029,3,18.748866928726947,14.707821804136131,26246.40454567024,357.7064208984375,MISSED_PROTON,8402
4,2,2,440.6398048400879,169.1221466064453,110.15995121002197,11399.346376169053,105.62347793579102,335.0163269042969,0.23970480373220643,67.96166229248047,169.1221466064453,0,0,0,1,-34.275465938600824,4,29.271658339264363,17.295369358209005,4393.4174911599275,165.89418029785156,MISSED_PROTON,19896
3,1,2,2078.631805419922,1873.890869140625,692.8772684733073,39761.32700592204,119.16635131835938,1959.4654541015625,0.057329225410502935,119.16635131835938,1873.890869140625,0,0,0,1,-33.89883269192123,3,21.64931452402131,15.30837710797588,35846.86187675495,85.5745849609375,MISSED_PROTON,18616
2,1,1,156.33315753936768,140.5384521484375,78.16657876968384,42576.75698386353,15.794705390930176,140.5384521484375,0.10103234425462665,15.794705390930176,140.5384521484375,0,1,1,1,-42576.75698386353,2,4.50334907485529,4.50334907485529,4301.629568839279,140.5384521484375,CLEAN,7775
4,1,3,1133.084774017334,556.2002563476562,283.2711935043335,67426.19964842082,35.543758392333984,1097.541015625,0.03136901951856096,35.543758392333984,556.2002563476562,0,1,1,1,-67426.19964842082,4,31.52331852331699,19.10601562774144,1087.8012402106535,150.72970581054688,CLEAN,9451
2,1,1,2367.360595703125,1850.018798828125,1183.6802978515625,37569.06070927657,1850.018798828125,517.341796875,0.7814689499293007,1850.018798828125,517.341796875,0,1,1,1,-37569.06070927657,2,4.5033,4.5033,29359.054422308513,517.341796875,MISSED_PROTON,4166
4,1,3,715.4932794570923,381.55792236328125,178.87331986427307,58263.9448599502,13.656426429748535,701.8368530273438,0.01908672914455726,13.656426429748535,381.55792236328125,0,1,1,1,-58263.9448599502,4,29.78675297939715,18.703746059730253,19255.08225264905,99.71125793457031,CLEAN,18930
4,1,3,1727.9763946533203,1148.3936767578125,431.9940986633301,31964.33844470526,46.99391174316406,1680.9824829101562,0.027195922287232596,46.99391174316406,1148.3936767578125,0,0,0,1,-7468.794941951886,4,39.064972529396464,32.707363394540074,15102.59855752281,313.85150146484375,MISSED_PROTON,2487
4,2,2,1077.327425956726,481.56414794921875,269.3318564891815,34845.06782629616,494.51892375946045,582.8085021972656,0.45902379522205183,481.56414794921875,295.0719299316406,1,0,1,1,2311.48160305565,4,33.77498056069944,31.442803426092194,10477.943859194154,481.56414794921875,CLEAN,19231
2,1,1,184.4586410522461,147.86419677734375,92.22932052612305,16649.262443224303,36.594444274902344,147.86419677734375,0.1983883436750319,36.594444274902344,147.86419677734375,0,1,1,1,-16649.262443224303,2,22.516645373811794,22.516645373811794,3303.019599522184,147.86419677734375,MISSED_PROTON,16400
3,1,2,783.5794639587402,464.02374267578125,261.1931546529134,39801.63799044607,279.0633239746094,504.51613998413086,0.3561391496463511,279.0633239746094,464.02374267578125,1,0,1,1,5118.369344824227,3,16.71570969091983,13.426372998774546,-30.55270058341974,279.0633239746094,MISSED_PROTON,3107
2,1,1,380.92124938964844,227.19747924804688,190.46062469482422,31.39142662982781,153.72377014160156,227.19747924804688,0.4035578755134132,153.72377014160156,227.19747924804688,0,1,1,1,-31.39142662982781,2,4.503324074780764,4.503324074780762,12.668257440068496,227.19747924804688,MISSED_PROTON,1074
3,1,2,1436.683822631836,1133.05908203125,478.8946075439453,40714.831414791675,115.73828125,1320.945541381836,0.08055932657331734,115.73828125,1133.05908203125,0,0,0,1,-22772.882492023044,3,24.574245278091,19.91449376648966,33944.8409026411,187.88645935058594,MISSED_PROTON,11109
2,1,1,398.56823348999023,358.1441955566406,199.28411674499512,20470.647336061334,358.1441955566406,40.42403793334961,0.8985768695628754,358.1441955566406,40.42403793334961,1,0,1,1,20470.647336061334,2,29.53031482599703,29.530314825997028,2076.197134897726,358.1441955566406,MISSED_PROTON,18139
6,2,4,1065.2334728240967,452.8708801269531,177.53891213734946,67431.42717422362,88.60021781921387,976.6332550048828,0.08317445900786534,72.41142272949219,452.8708801269531,1,1,0,1,3125.329326861287,6,36.89191165025201,23.923769263085056,-2121.693930376254,72.41142272949219,CLEAN,9165
3,2,1,408.44736671447754,277.3307800292969,136.14912223815918,41349.6439572149,302.2805805206299,106.16678619384766,0.7400722961006067,277.3307800292969,106.16678619384766,0,1,1,1,-28.21910566142472,3,6.004432099707681,4.245774654877482,2544.982483463107,106.16678619384766,BS_CROSS_DET,10476
3,1,2,424.964879989624,368.4193420410156,141.65495999654135,35394.3119687217,27.698129653930664,397.26675033569336,0.06517745573377015,27.698129653930664,368.4193420410156,0,1,1,1,-35394.3119687217,3,30.022227165070735,21.228920414744493,2194.130437462145,28.847408294677734,CLEAN,6556
3,1,2,269.57843017578125,178.49737548828125,89.85947672526042,38813.16994388102,35.35914993286133,234.21928024291992,0.13116461101804416,35.35914993286133,178.49737548828125,0,1,1,1,-38813.16994388102,3,27.515814442688125,19.456618982295517,1951.9170658983783,55.72190475463867,CLEAN,1659
3,1,2,683.7110195159912,570.75341796875,227.90367317199707,29770.121317961286,22.590261459350586,661.1207580566406,0.03304065725800727,22.590261459350586,570.75341796875,0,1,1,1,-29770.121317961286,3,27.515816865537136,19.45662069550848,4814.224544862277,570.75341796875,CLEAN,19284
3,2,1,463.13139724731445,329.03765869140625,154.37713241577148,15372.646666873092,360.20492935180664,102.92646789550781,0.7777596843848948,329.03765869140625,102.92646789550781,0,1,1,1,-26.067035539102598,2,0.0,0.0,1053.0499091071408,102.92646789550781,BS_CROSS_DET,18802
3,1,2,496.1047649383545,325.5457458496094,165.3682549794515,42162.79940651877,21.752531051635742,474.35223388671875,0.04384664810534261,21.752531051635742,325.5457458496094,0,1,1,1,-42162.79940651877,3,6.004465433140386,4.245798225173788,1859.208805385279,325.5457458496094,BS_SAME_DET,17823
4,1,3,966.201545715332,605.954345703125,241.550386428833,14679.644569358577,26.369140625,939.832405090332,0.027291552929029395,26.369140625,605.954345703125,0,1,1,1,-14679.644569358577,4,47.9240644509885,28.392463809389632,4247.833781947809,605.954345703125,CLEAN,17925
3,2,1,780.9435138702393,592.6790771484375,260.3145046234131,21988.409000706815,188.26443672180176,592.6790771484375,0.2410730525038762,156.4327392578125,592.6790771484375,1,0,1,1,21988.409000706815,3,39.259148120038354,29.415655448794986,18862.596837416404,31.831697463989258,MISSED_ELECTRON,4055
3,1,2,641.2640533447266,253.34019470214844,213.7546844482422,40581.15606621795,175.01683044433594,466.2472229003906,0.2729247484425133,175.01683044433594,253.34019470214844,1,0,1,1,29.225779813697756,3,10.400002136751919,7.353912035251865,16041.847814991723,175.01683044433594,MISSED_PROTON,14807
5,2,3,519.1872673034668,221.84762573242188,103.83745346069335,48877.106390593784,237.59602737426758,281.5912399291992,0.45763068999801154,221.84762573242188,190.0720977783203,0,1,1,1,-1700.8589708711472,4,42.78168228602634,24.972202178972925,3715.825172954075,55.38607406616211,BS_CROSS_DET,15371
3,1,2,702.0341644287109,290.3082580566406,234.01138814290366,27569.4948586865,217.23866271972656,484.7955017089844,0.3094417248147848,217.23866271972656,290.3082580566406,0,0,0,1,-10878.304493468135,3,33.83330449187605,26.344379155460594,11003.88524689366,290.3082580566406,MISSED_PROTON,4603
3,1,2,456.9424476623535,316.0086669921875,152.31414922078451,65140.67492599074,15.29195785522461,441.6504898071289,0.03346582908516354,15.29195785522461,316.0086669921875,0,1,1,1,-65140.67492599074,3,21.64933301400094,15.308390182365864,-979.7835802470282,125.6418228149414,CLEAN,7745
2,1,1,434.5850009918213,416.4558410644531,217.29250049591064,50143.84842785035,18.129159927368164,416.4558410644531,0.041716027672361725,18.129159927368164,416.4558410644531,0,1,1,1,-50143.84842785035,2,0.0,0.0,2091.8021686149173,416.4558410644531,CLEAN,3269
4,2,2,425.53349113464355,224.33706665039062,106.38337278366089,11742.502428172034,346.03433990478516,79.4991512298584,0.8131776866307711,224.33706665039062,49.59397888183594,1,1,0,1,4971.822655289038,4,39.836057880149546,25.77151095176367,4736.992059562475,224.33706665039062,MISSED_PROTON,17837
2,1,1,514.2137107849121,491.1473083496094,257.10685539245605,26602.02567523966,23.066402435302734,491.1473083496094,0.04485761844057687,23.066402435302734,491.1473083496094,0,1,1,1,-26602.02567523966,2,16.23700849055946,16.23700849055946,1193.3035174863298,491.1473083496094,MISSED_PROTON,19702
2,1,1,452.7532653808594,309.5310974121094,226.3766326904297,26.928059944251466,309.5310974121094,143.22216796875,0.6836639756794013,309.5310974121094,143.22216796875,0,1,1,1,-26.928059944251466,2,0.0,0.0,18.409744518820194,143.22216796875,MISSED_PROTON,8422
4,3,1,557.0072679519653,265.6374816894531,139.25181698799133,41525.1943539289,291.3697862625122,265.6374816894531,0.523098715271412,226.9412841796875,265.6374816894531,0,1,1,1,-18728.02825439438,4,37.203631208870256,24.97218702961106,17229.720397934398,265.6374816894531,CLEAN,6088
6,1,5,1214.4900598526,616.7223510742188,202.41500997543335,52972.10029923542,12.003708839416504,1202.4863510131836,0.009883743997767562,12.003708839416504,616.7223510742188,0,0,0,1,-47917.99290927274,6,39.25913538133513,26.514896472109157,11825.79980635461,143.8460235595703,CLEAN,12409
2,1,1,57.185845375061035,41.547847747802734,28.592922687530518,56.25876107282194,15.6379976272583,41.547847747802734,0.2734592367166105,15.6379976272583,41.547847747802734,1,0,1,1,56.25876107282194,2,4.503300000000001,4.5033,40.874283211225894,15.6379976272583,BS_CROSS_DET,8059
4,2,2,951.6626291275024,724.3577880859375,237.9156572818756,23819.021905929327,112.1326150894165,839.5300140380859,0.11782811645364413,102.23818969726562,724.3577880859375,0,0,0,1,-12947.869015526237,4,30.29307341163158,18.430682318419468,6713.9790327718065,115.17222595214844,MISSED_PROTON,1342
3,2,1,311.6639175415039,186.2285919189453,103.88797251383464,38869.505695401094,231.43639373779297,80.22752380371094,0.7425832145197651,186.2285919189453,80.22752380371094,0,1,1,1,-41.925765981792715,3,15.886270963878772,11.23328992632563,23231.78359264309,80.22752380371094,MISSED_PROTON,4942
4,1,3,377.0899486541748,220.80519104003906,94.2724871635437,14155.493763265205,22.77834129333496,354.31160736083984,0.06040559122466756,22.77834129333496,220.80519104003906,0,1,1,1,-14155.493763265205,4,5.957357734820447,5.034892152457189,878.7198936723729,51.9388427734375,BS_SAME_DET,12916
2,1,1,289.4692687988281,260.1645202636719,144.73463439941406,41666.153537799044,29.30474853515625,260.1645202636719,0.10123613002775128,29.30474853515625,260.1645202636719,0,1,1,1,-41666.153537799044,2,4.503299999999999,4.503299999999999,4218.1201373088725,260.1645202636719,CLEAN,981
3,1,2,2921.5634155273438,1690.3829345703125,973.8544718424479,32283.889925990756,664.6992797851562,2256.8641357421875,0.2275149244587517,664.6992797851562,1690.3829345703125,0,1,1,1,-32283.889925990756,3,46.21859051171941,35.268104030790575,12043.931976859363,566.481201171875,MISSED_PROTON,16019
3,1,2,842.800666809082,569.225341796875,280.93355560302734,1701.5634985601034,102.42847442626953,740.3721923828125,0.12153345204871847,102.42847442626953,569.225341796875,0,1,1,1,-1701.5634985601034,3,24.017733333333336,16.983102108730183,-1119.235649262765,569.225341796875,MISSED_PROTON,17074
2,1,1,162.29405403137207,134.5955810546875,81.14702701568604,26551.4885971253,27.69847297668457,134.5955810546875,0.17066843971579113,27.69847297668457,134.5955810546875,0,1,1,1,-26551.4885971253,2,4.503324074780762,4.503324074780761,4531.501131002995,134.5955810546875,CLEAN,7720
2,1,1,276.82718086242676,263.6521911621094,138.41359043121338,34446.43529768023,13.174989700317383,263.6521911621094,0.04759283268092407,13.174989700317383,263.6521911621094,0,1,1,1,-34446.43529768023,2,4.503299999999999,4.503299999999999,1639.4034315767722,263.6521911621094,CLEAN,7169
4,1,3,1073.1480121612549,598.807861328125,268.2870030403137,35208.464114913164,24.137208938598633,1049.0108032226562,0.022491966313190816,24.137208938598633,598.807861328125,0,0,0,1,-34063.38484240233,4,36.237144546583686,22.17634275280755,12856.052156806338,161.95431518554688,CLEAN,13958
2,1,1,418.2796173095703,396.197265625,209.13980865478516,21365.70224790764,22.082351684570312,396.197265625,0.05279327696292473,22.082351684570312,396.197265625,0,1,1,1,-21365.70224790764,2,4.50335,4.50335,1127.9654362811716,396.197265625,CLEAN,2440
2,1,1,298.9442443847656,233.33729553222656,149.4721221923828,418.401524313069,233.33729553222656,65.60694885253906,0.7805378424744062,233.33729553222656,65.60694885253906,1,0,1,1,418.401524313069,2,29.53031482599703,29.53031482599703,-326.5782230753257,233.33729553222656,MISSED_PROTON,14198
3,2,1,433.1807279586792,230.5963897705078,144.3935759862264,13903.625439142246,242.8331937789917,190.3475341796875,0.5605817112947725,230.5963897705078,190.3475341796875,0,1,1,1,-28.165450519743796,2,0.0,0.0,407.75311391303603,190.3475341796875,BS_CROSS_DET,2998
2,1,1,106.90005493164062,60.57926940917969,53.45002746582031,44.411388410311424,46.32078552246094,60.57926940917969,0.43330927708205286,46.32078552246094,60.57926940917969,0,1,1,1,-44.411388410311424,2,0.0,0.0,19.243866606282303,60.57926940917969,MISSED_PROTON,5503
5,2,3,765.7096252441406,441.2626037597656,153.1419250488281,23248.2377558867,132.6869125366211,633.0227127075195,0.17328620166465178,110.9782943725586,441.2626037597656,0,1,1,1,-3840.6267471443734,5,30.088168486659335,24.89491014842994,-251.6980616443484,81.44811248779297,CLEAN,6576
3,1,2,1121.2703046798706,806.9922485351562,373.75676822662354,21599.576268718174,14.66047191619873,1106.6098327636719,0.013074877533998712,14.66047191619873,806.9922485351562,0,1,1,1,-21599.576268718174,3,36.52362794983239,25.826104996861,-753.4646309433988,806.9922485351562,CLEAN,18019
6,1,5,1113.846206665039,437.6032409667969,185.6410344441732,50825.04492104463,32.694313049316406,1081.1518936157227,0.029352627726951887,32.694313049316406,437.6032409667969,0,1,1,1,-50825.04492104463,6,52.02166302276816,28.91343391237982,16273.237296953128,242.2617645263672,MISSED_PROTON,7537
2,1,1,389.43331146240234,305.9332275390625,194.71665573120117,26791.11419306135,83.50008392333984,305.9332275390625,0.21441433350881006,83.50008392333984,305.9332275390625,0,1,1,1,-26791.11419306135,2,25.07351564679353,25.073515646793528,5744.398893663671,305.9332275390625,MISSED_PROTON,6223
3,1,2,625.054126739502,512.1129150390625,208.35137557983398,31797.322134515285,31.904552459716797,593.1495742797852,0.05104286348150672,31.904552459716797,512.1129150390625,0,1,1,1,-31797.322134515285,3,6.004465433140386,4.245798225173788,-375.5207645008927,81.03665924072266,CLEAN,14141
2,1,1,210.54483032226562,113.24878692626953,105.27241516113281,35.51706758272268,97.2960433959961,113.24878692626953,0.462115565825445,97.2960433959961,113.24878692626953,0,1,1,1,-35.51706758272268,2,0.0,0.0,16.412989782450463,113.24878692626953,MISSED_PROTON,15159
3,2,1,401.11874771118164,206.42129516601562,133.70624923706055,11233.339844692215,194.69745254516602,206.42129516601562,0.4853860699758527,145.08445739746094,206.42129516601562,1,1,0,1,9960.8095405314,3,31.200000000017805,23.25510927693573,6515.384425131622,145.08445739746094,MISSED_PROTON,13931
2,1,1,70.32575416564941,39.40339660644531,35.16287708282471,40401.966567582516,30.9223575592041,39.40339660644531,0.43970175543895007,30.9223575592041,39.40339660644531,0,1,1,1,-40401.966567582516,2,4.503324074780764,4.503324074780762,17764.815622951803,39.40339660644531,CLEAN,914
2,1,1,535.3797454833984,388.89373779296875,267.6898727416992,4287.099850906104,146.4860076904297,388.89373779296875,0.27361141120153204,146.4860076904297,388.89373779296875,0,1,1,1,-4287.099850906104,2,4.50335,4.50335,1172.9994401682966,388.89373779296875,MISSED_PROTON,2699
3,2,1,837.2432899475098,558.4421997070312,279.0810966491699,17558.540306997707,278.8010902404785,558.4421997070312,0.3329988948110384,242.60284423828125,558.4421997070312,0,1,1,1,-7835.318239100402,3,10.400002136751917,7.353912035251865,3029.53619604292,558.4421997070312,CLEAN,8152
3,1,2,226.15635871887207,122.3587417602539,75.3854529062907,63.10623491430563,74.39505767822266,151.7613010406494,0.3289540833592074,74.39505767822266,122.3587417602539,0,0,0,1,-49.80559276490007,3,6.004432099707681,4.245774654877482,50.52650083559517,29.402559280395508,MISSED_PROTON,10124
2,1,1,231.2357997894287,213.72381591796875,115.61789989471436,15015.044509124431,17.51198387145996,213.72381591796875,0.07573214825475544,17.51198387145996,213.72381591796875,0,1,1,1,-15015.044509124431,2,0.0,0.0,1137.121576816763,213.72381591796875,CLEAN,15882
2,1,1,382.8835220336914,269.4649658203125,191.4417610168457,34.21229151502474,113.4185562133789,269.4649658203125,0.29622208762329233,113.4185562133789,269.4649658203125,0,1,1,1,-34.21229151502474,2,4.503300000000003,4.503299999999999,10.134436414957278,269.4649658203125,MISSED_PROTON,10531
2,1,1,467.02161407470703,395.1635437011719,233.51080703735352,70.24356202635497,71.85807037353516,395.1635437011719,0.1538645497508824,71.85807037353516,395.1635437011719,0,1,1,1,-70.24356202635497,2,0.0,0.0,10.807994044083287,395.1635437011719,MISSED_PROTON,7663
4,1,3,343.80347061157227,226.3853302001953,85.95086765289307,30230.565728544734,28.293872833251953,315.5095977783203,0.08229664692715756,28.293872833251953,226.3853302001953,0,0,0,1,-30201.735750589145,4,31.52336276701179,21.597239450028678,7960.570814773865,226.3853302001953,CLEAN,3454
2,1,1,140.64647674560547,83.7738037109375,70.32323837280273,26546.514038059595,83.7738037109375,56.87267303466797,0.5956338590867335,83.7738037109375,56.87267303466797,0,1,1,1,-26546.514038059595,2,19.629543471257808,19.629543471257808,15812.00260178958,56.87267303466797,MISSED_PROTON,12312
2,1,1,537.2908935546875,376.4491882324219,268.64544677734375,18035.16014618375,160.84170532226562,376.4491882324219,0.29935684235804855,160.84170532226562,376.4491882324219,1,0,1,1,18035.16014618375,2,29.53031482599703,29.53031482599703,12636.21155340046,160.84170532226562,MISSED_PROTON,15476
2,1,1,276.32965087890625,165.3522491455078,138.16482543945312,30.778429997333408,165.3522491455078,110.97740173339844,0.5983876454067856,165.3522491455078,110.97740173339844,0,1,1,1,-30.778429997333408,2,0.0,0.0,18.417432255421915,110.97740173339844,MISSED_PROTON,3234
2,1,1,239.40397453308105,225.7749786376953,119.70198726654053,38648.08830166764,13.628995895385742,225.7749786376953,0.05692886227961297,13.628995895385742,225.7749786376953,0,1,1,1,-38648.08830166764,2,9.006673149531963,9.006673149531963,2200.191696295958,225.7749786376953,MISSED_PROTON,19865
2,1,1,299.0805559158325,284.0007629394531,149.54027795791626,1699.6289255697222,15.079792976379395,284.0007629394531,0.05042050604126589,15.079792976379395,284.0007629394531,1,0,1,1,1699.6289255697222,2,9.00665,9.00665,-85.69615050959844,15.079792976379395,MISSED_PROTON,3172
2,1,1,302.61812591552734,211.37391662597656,151.30906295776367,36623.01196709288,211.37391662597656,91.24420928955078,0.6984839919502356,211.37391662597656,91.24420928955078,1,0,1,1,36623.01196709288,2,9.006648149561522,9.006648149561522,11042.424371076599,211.37391662597656,MISSED_PROTON,12746
